,TMC,Severity,Distance(mi),Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Sunrise_Sunset
430691,201.0,2,0.01,71.6,88.0,30.16,7.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0
1957721,201.0,3,0.620000004768,77.0,5.0,29.59,10.0,35.7,0,0,0,0,0,0,0,0,0,0,0,0,0
1143043,201.0,2,0.0,73.0,81.0,29.17,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
744340,241.0,2,0.0,55.0,94.0,29.78,7.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1548036,201.0,3,0.0,41.0,61.0,29.86,10.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1915063,229.0,2,0.0,59.0,69.0,30.09,10.0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1331027,241.0,2,0.0,75.9,43.0,30.13,10.0,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0
87528,201.0,2,0.0,73.0,68.0,29.81,10.0,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0
1452665,245.0,3,0.0,45.0,93.0,30.2,5.0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1203089,201.0,2,0.0,79.0,77.0,29.87,10.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1079071,201.0,3,0.0,79.0,88.0,29.93,10.0,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0
1387629,201.0,3,0.0,43.0,56.0,30.43,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0
1745447,201.0,2,0.0,93.0,21.0,29.83,10.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0
1123483,201.0,2,0.0,69.0,100.0,29.8,1.0,9.0,0,0,0,0,0,0,0,0,0,0,0,1,0
933481,201.0,3,0.0,86.0,59.0,29.89,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0
372673,201.0,2,0.01,37.0,36.0,29.79,10.0,21.9,0,0,0,0,1,0,0,0,0,0,0,0,1
1637748,201.0,2,0.0,64.9,87.0,30.13,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2089328,201.0,2,0.0,75.0,79.0,30.16,9.0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,1
1924245,201.0,2,0.0,25.0,51.0,30.26,10.0,13.8,0,0,0,0,1,0,0,0,0,0,0,0,0
1816443,201.0,3,0.0,72.0,91.0,30.11,4.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0
1687271,201.0,2,0.0,84.9,38.0,29.82,10.0,8.1,0,0,0,0,0,0,0,0,0,0,0,1,0
154259,241.0,3,0.0,62.1,75.0,30.14,10.0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0
93784,201.0,3,0.0,96.1,23.0,29.73,10.0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0
469160,201.0,3,0.0,86.0,51.0,29.82,10.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1477118,201.0,3,1.63999998569,50.0,38.0,29.84,10.0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1710283,241.0,2,0.0,75.9,62.0,29.91,10.0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1597712,201.0,3,0.0,46.0,96.0,30.26,0.1,4.6,0,0,0,0,0,0,0,0,0,0,0,0,1
436192,201.0,2,0.01,57.9,67.0,30.27,10.0,9.2,1,0,1,0,0,0,0,0,1,0,0,1,0
334514,201.0,2,0.0,68.0,90.0,29.81,10.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,1
179725,201.0,2,0.01,30.0,48.0,30.39,10.0,11.5,0,0,0,0,0,0,0,0,0,0,0,1,1
147413,201.0,3,0.01,39.0,25.0,30.29,10.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1172418,241.0,3,0.0,70.0,73.0,29.27,10.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0
904300,201.0,2,0.0,59.0,87.0,30.1,10.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1464331,201.0,3,0.0,24.8,80.0,30.05,10.0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0
592720,201.0,3,0.0,55.0,83.0,29.72,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
681837,201.0,2,0.0,61.0,75.0,29.9,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2044120,201.0,2,0.0,39.9,89.0,29.93,10.0,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0
2302488,201.0,2,0.0,46.9,74.0,30.22,10.0,17.3,0,0,0,0,0,0,0,0,0,0,0,0,0
1139752,201.0,2,0.0,86.0,55.0,30.05,10.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112926,343.0,2,0.0,61.0,72.0,29.16,10.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1978092,201.0,2,0.0,59.0,63.0,30.04,10.0,10.4,0,0,0,0,0,0,0,0,0,0,0,1,0
1667301,201.0,2,0.0,78.8,30.0,29.94,10.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
653345,241.0,4,8.15999984741,54.0,100.0,29.6,4.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1554330,201.0,2,0.0,86.0,32.0,29.85,10.0,3.5,0,0,1,0,0,0,0,0,0,0,0,1,0
2064001,201.0,2,0.0,19.0,81.0,30.29,10.0,4.6,0,0,0,0,1,0,0,0,0,0,0,0,0
669065,201.0,2,0.0,18.0,68.0,29.72,10.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1406114,201.0,2,0.0,52.0,45.0,30.18,10.0,4.6,0,0,1,0,0,0,0,0,0,0,0,1,0
1664833,201.0,2,0.0,79.0,72.0,30.14,10.0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2415152,201.0,3,0.0,77.0,90.0,30.04,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2414705,201.0,3,0.0,87.1,49.0,30.01,10.0,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0
1032707,201.0,3,9.43000030518,91.0,52.0,29.99,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2399978,201.0,3,2.21000003815,59.0,72.0,30.1,10.0,12.7,0,0,1,0,0,0,0,0,1,0,0,1,1
24430,201.0,2,0.01,62.6,94.0,29.93,10.0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0
781904,201.0,2,2.0599999427799998,55.0,100.0,30.22,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
878092,201.0,2,0.0,31.0,89.0,29.56,0.5,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0
773532,201.0,2,0.0,52.0,69.0,28.56,10.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0
2323424,201.0,2,0.0,64.4,37.0,30.18,10.0,3.5,0,0,1,0,0,0,0,0,0,0,0,1,0
1226823,201.0,2,0.0,68.0,52.0,30.22,10.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2425898,201.0,3,0.0,68.2,87.0,29.92,10.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0
836627,201.0,2,0.0,49.0,80.0,29.56,10.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1
699286,201.0,2,0.0,61.0,93.0,28.62,10.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0,1
118218,201.0,2,0.0,71.1,59.0,30.12,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2205090,201.0,2,0.0,30.9,52.0,30.1,10.0,8.1,0,0,0,0,1,0,0,0,0,0,0,0,1
1729036,201.0,2,0.0,84.9,36.0,29.94,7.0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0
1722940,201.0,3,2.46000003815,73.0,64.0,29.92,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2229471,201.0,2,0.0,70.0,84.0,30.12,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2409744,201.0,2,0.0,77.0,79.0,30.02,10.0,6.9,0,0,0,0,0,0,0,0,0,1,0,0,0
1581134,201.0,2,0.0,46.0,76.0,30.07,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,1
1251513,201.0,2,0.0,69.0,87.0,30.03,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
779094,201.0,2,0.0,48.0,80.0,29.9,10.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,1
195104,201.0,2,0.01,37.0,76.0,30.15,10.0,4.6,1,0,0,0,0,0,0,0,0,0,0,0,0
1220648,201.0,2,0.0,64.0,94.0,29.3,7.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1566119,201.0,3,0.0,60.1,80.0,30.02,10.0,13.8,0,0,0,0,0,0,0,0,0,0,0,0,1
901609,241.0,2,0.0,63.0,77.0,30.22,10.0,5.0,0,0,0,0,0,0,0,0,1,0,0,1,0
1041263,201.0,2,0.0,95.0,46.0,28.49,10.0,22.0,0,0,1,0,0,0,0,0,0,1,0,0,0
1164474,241.0,2,0.0,56.0,62.0,28.9,10.0,10.0,0,0,0,0,0,0,0,0,1,0,0,0,0
1681613,241.0,2,0.0,91.4,21.0,29.84,5.0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1546470,201.0,3,0.0,34.0,67.0,30.26,10.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1703718,201.0,3,0.0,105.8,18.0,29.88,5.0,4.6,0,0,0,0,1,0,0,0,0,0,0,0,0
788086,201.0,2,0.0,19.0,88.0,29.39,10.0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,0
447401,201.0,2,0.019999999553,78.1,71.0,29.89,9.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1149935,201.0,3,0.0,63.0,94.0,29.46,7.0,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0
336593,201.0,2,0.01,69.8,38.0,29.99,10.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0
370265,241.0,2,2.21,37.0,42.0,29.8,10.0,20.7,0,0,0,0,0,0,0,0,0,0,0,0,0
1052587,201.0,2,0.0,82.0,44.0,29.35,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1271492,241.0,2,0.0,53.1,96.0,29.57,10.0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,1
1256549,201.0,3,0.0,74.0,22.0,29.53,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0
726205,201.0,3,0.0,41.0,79.0,30.09,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
702259,201.0,3,0.0,34.0,50.0,29.09,10.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
918885,201.0,3,0.0,77.0,61.0,30.04,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2172625,201.0,2,0.0,57.0,100.0,29.98,9.0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,1
1933726,201.0,2,0.0,60.1,62.0,30.09,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0
648479,203.0,2,0.0,47.0,86.0,29.77,6.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1
108177,241.0,3,0.01,57.0,74.0,29.94,10.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,1
1273106,241.0,3,0.0,53.1,80.0,30.11,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0
1235653,201.0,2,0.0,52.0,88.0,29.79,9.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
168775,201.0,2,0.01,33.1,89.0,29.95,6.0,8.1,0,0,0,0,0,0,0,0,0,0,0,1,1
1969,203.0,3,0.0,61.0,72.0,30.04,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0
2126667,201.0,2,0.0,55.4,94.0,30.05,0.1,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0
1282017,201.0,3,0.0,63.0,60.0,29.73,10.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1865466,201.0,2,0.0,62.6,52.0,29.96,10.0,11.5,0,0,0,0,1,0,0,0,0,0,0,0,0
86082,201.0,3,0.0,73.9,59.0,29.96,10.0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,1
867027,201.0,2,0.0,55.0,27.0,29.93,10.0,7.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2442259,201.0,2,0.0,96.8,44.0,29.85,10.0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0
760476,201.0,2,0.0,59.0,38.0,28.72,10.0,6.0,0,0,1,0,0,0,0,0,0,0,0,0,0
1055869,201.0,3,9.199999809269999,65.0,87.0,28.93,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1123736,201.0,2,0.0,68.0,100.0,28.96,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
2028471,201.0,3,0.0,55.4,54.0,30.22,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,1
365837,201.0,2,0.01,44.1,26.0,29.95,10.0,26.5,0,0,0,0,0,0,0,0,0,0,0,1,0
706063,201.0,2,0.0,56.0,87.0,29.28,6.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795290,201.0,2,0.0,66.0,73.0,29.97,10.0,10.4,0,0,0,0,1,0,0,0,0,0,0,0,0
341418,201.0,2,0.01,53.6,88.0,30.06,10.0,11.5,0,0,0,0,1,0,0,0,0,0,0,0,0
1749371,201.0,3,0.0,59.0,83.0,29.94,10.0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0
750532,241.0,3,0.0,53.0,39.0,29.62,10.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1625512,201.0,2,0.0,53.6,88.0,29.84,10.0,3.5,0,0,0,0,0,0,0,0,0,1,0,0,1
1630813,201.0,3,0.0,87.8,70.0,30.19,8.0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1230257,201.0,2,0.0,74.0,85.0,29.94,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1181182,201.0,2,0.0,59.0,44.0,28.93,10.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1586530,245.0,3,0.0,39.2,75.0,30.23,20.0,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1
644436,201.0,2,0.0,24.0,81.0,29.4,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1562079,201.0,3,0.0,80.1,69.0,29.93,10.0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,1
1270265,241.0,3,0.0,44.1,26.0,30.36,10.0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0
595427,201.0,3,0.0,48.0,100.0,29.5,10.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1104033,241.0,2,0.0,63.0,88.0,28.51,4.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1081489,201.0,3,0.0,68.0,78.0,29.83,9.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2014093,201.0,2,0.0,51.8,67.0,30.03,13.0,10.4,0,0,1,0,0,0,0,0,0,0,0,1,0
1608930,201.0,2,0.0,39.0,89.0,30.29,10.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1254731,201.0,2,0.0,70.0,63.0,29.09,10.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1003762,201.0,2,0.0,79.0,72.0,29.45,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
896287,201.0,3,0.0,56.0,51.0,28.83,10.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1469586,241.0,3,0.0,42.1,92.0,30.15,10.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1993906,201.0,3,0.0,69.8,6.0,29.93,10.0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1551869,201.0,2,0.0,26.1,87.0,29.88,2.5,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0
588015,201.0,2,0.0,37.0,57.0,29.19,10.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,1
4643,222.0,3,0.0,64.9,65.0,29.78,10.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,1
966723,201.0,2,0.0,73.0,100.0,30.07,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,1
1274842,201.0,2,0.0,42.1,47.0,30.34,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0
1659667,201.0,3,0.0,80.6,74.0,29.99,10.0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,1
1442670,201.0,2,0.0,55.9,42.0,30.18,10.0,6.9,1,0,0,0,0,0,0,0,1,0,0,0,0
775029,201.0,2,0.0,36.0,70.0,29.29,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1818858,201.0,3,0.5600000023839999,85.8,54.0,29.99,10.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1371552,201.0,2,0.0,48.9,61.0,30.38,10.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0
157676,201.0,3,0.0,91.9,34.0,30.01,10.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0
2313586,201.0,2,0.0,69.1,61.0,30.06,10.0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0
255279,201.0,2,0.0,73.4,94.0,29.92,10.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1994773,241.0,2,0.0,39.9,68.0,29.93,10.0,11.5,0,0,0,0,0,0,0,0,0,0,0,1,1
181267,201.0,2,0.01,32.0,75.0,30.04,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,1
1495747,201.0,2,0.0,72.0,40.0,30.02,10.0,9.2,0,0,0,0,0,0,0,0,0,1,0,0,0
1284881,201.0,2,0.0,54.0,80.0,30.24,10.0,4.6,0,0,1,0,0,0,0,0,1,0,0,1,0
2096201,201.0,3,0.0,61.0,83.0,30.31,10.0,6.9,0,0,0,0,1,0,0,0,0,0,0,0,1
515479,201.0,3,0.0,71.0,87.0,29.11,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
256413,241.0,3,0.0,91.0,47.0,30.0,10.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0
721785,201.0,2,0.0,72.0,26.0,28.32,10.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265993,201.0,2,0.0,23.0,65.0,30.28,10.0,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0
572172,201.0,2,0.0,61.0,100.0,30.12,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1931961,201.0,2,0.0,64.4,34.0,30.07,10.0,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0
827498,241.0,2,0.0,56.0,56.0,29.25,10.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,1
305664,201.0,2,0.0,84.0,76.0,29.97,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0
970832,201.0,2,0.0,63.0,82.0,28.47,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
755092,201.0,2,0.7699999809270001,32.0,66.0,29.06,10.0,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0
1863759,201.0,2,0.0,59.0,75.0,30.29,10.0,9.2,0,0,1,0,0,0,0,0,0,0,0,1,0
420257,201.0,3,0.01,42.1,100.0,29.36,1.8,12.7,0,0,0,0,0,0,0,0,0,0,0,0,0
1554855,201.0,3,0.0,78.1,64.0,30.22,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0
908402,201.0,2,0.0,54.0,45.0,29.07,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0
579283,201.0,2,0.0,61.0,54.0,28.48,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
113681,201.0,2,0.0,66.0,78.0,29.88,9.0,3.5,0,0,1,0,0,0,1,0,1,0,0,1,0
243661,201.0,2,0.01,39.9,49.0,30.34,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2251174,201.0,3,7.76000022888,53.1,89.0,30.24,10.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0
1828244,201.0,2,0.0,84.2,70.0,30.03,9.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0
1096563,201.0,2,0.0,66.0,84.0,29.75,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1300091,201.0,2,0.0,42.1,62.0,29.97,10.0,6.9,0,0,1,0,0,0,0,0,0,0,0,1,1
1465162,201.0,2,0.0,36.0,31.0,30.38,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,1
711648,241.0,3,0.0,59.0,72.0,29.98,10.0,6.0,0,0,0,0,0,0,0,0,0,0,0,1,1
242644,201.0,2,0.0,61.3,37.0,30.08,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,1,0
2027649,201.0,2,0.0,30.9,64.0,30.07,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0
718823,201.0,2,0.0,30.0,88.0,29.02,1.0,13.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1371736,201.0,2,0.0,42.8,53.0,30.31,10.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,1
285313,201.0,2,0.0,93.9,49.0,29.93,10.0,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0
685516,406.0,2,0.07000000029799999,68.0,21.0,29.83,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1
2139856,201.0,2,0.0,23.0,48.0,30.6,10.0,5.8,0,0,1,0,0,0,0,0,0,0,0,1,1
1231263,201.0,3,0.0,63.0,65.0,29.38,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1860468,202.0,3,0.0,55.9,60.0,30.02,10.0,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0
369660,201.0,2,0.01,62.1,60.0,29.96,10.0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0
50377,201.0,2,0.0,102.2,9.0,29.98,10.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0
654349,201.0,3,0.0,46.0,68.0,30.21,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0
921041,343.0,3,0.0,80.0,74.0,30.1,10.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982916,241.0,2,0.0,70.0,47.0,30.0,10.0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1614208,201.0,3,0.569999992847,42.1,65.0,30.01,10.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1481096,201.0,3,0.0,63.0,87.0,30.14,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,1
2115173,201.0,2,0.0,19.0,47.0,30.43,10.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
1302624,201.0,3,0.0,51.1,74.0,30.24,9.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
917710,201.0,2,0.0,52.0,54.0,29.63,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0
2325604,201.0,3,0.0,64.0,78.0,29.92,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,1
1181827,201.0,3,0.0,80.0,90.0,29.62,9.0,12.0,0,0,0,0,0,0,0,0,0,0,0,1,1
323325,201.0,3,0.01,57.2,88.0,29.71,0.8,15.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1728566,201.0,2,0.0,81.0,54.0,30.09,10.0,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0
446422,202.0,3,0.01,50.0,44.0,29.88,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0
374245,201.0,3,0.01,15.1,70.0,29.49,6.0,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1283498,201.0,2,0.0,71.6,78.0,30.01,10.0,19.6,0,0,0,0,0,0,0,0,0,0,0,1,0
890670,201.0,2,0.0,48.0,40.0,24.5,10.0,7.0,0,0,1,0,0,0,0,0,0,0,0,1,0
1235393,343.0,3,0.0,50.0,89.0,25.51,10.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0
726656,201.0,2,0.0,15.0,68.0,29.88,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1466060,201.0,2,0.0,54.0,72.0,29.92,10.0,3.5,0,0,1,0,0,0,0,0,0,0,0,1,1
2419528,201.0,3,1.10000002384,84.9,53.0,29.98,10.0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0
312138,201.0,2,0.0,75.0,41.0,30.17,10.0,17.3,1,0,1,0,0,0,1,0,0,0,0,0,0
2364628,241.0,3,0.0,55.9,77.0,30.34,10.0,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0
1886952,201.0,3,0.0,75.2,89.0,29.88,10.0,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0
1304430,201.0,2,0.0,30.0,92.0,25.74,10.0,3.0,0,0,0,0,0,0,0,0,0,0,0,1,0
774050,201.0,2,0.0,27.0,55.0,29.88,10.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0
837534,201.0,2,0.0,82.0,25.0,29.99,10.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779312,201.0,3,0.0,82.4,79.0,29.91,10.0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1382647,241.0,2,0.0,46.4,76.0,30.15,9.0,5.8,1,0,0,0,0,0,0,0,0,0,0,0,1
696236,201.0,2,0.0,56.0,100.0,30.0,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1353693,201.0,3,0.0,54.0,59.0,29.92,10.0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1893796,201.0,3,0.0,75.9,82.0,29.89,10.0,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0
254253,229.0,3,0.0,69.1,75.0,30.13,10.0,5.8,0,0,1,0,0,0,0,0,0,0,0,1,0
2424385,201.0,2,0.0,78.1,84.0,30.01,10.0,4.6,0,0,1,1,0,0,0,0,0,0,0,1,0
1154262,201.0,2,0.0,66.0,88.0,30.07,10.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0
355724,201.0,2,0.01,78.8,65.0,30.04,10.0,5.8,0,0,0,0,0,0,0,0,0,0,0,1,0
1415316,241.0,3,6.969999790189999,62.6,34.0,30.3,10.0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0
2392496,201.0,2,0.0,86.0,43.0,29.98,10.0,4.6,0,0,0,0,0,0,0,0,0,0,0,1,0
2300960,201.0,2,0.0,62.1,52.0,30.15,10.0,11.5,0,0,1,0,0,0,0,0,0,0,0,1,0
2309679,201.0,3,0.0,68.0,93.0,30.22,10.0,9.2,0,0,0,0,1,0,0,0,0,0,0,0,1
601840,201.0,2,0.0,42.0,89.0,29.85,3.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186607,201.0,2,0.0,82.0,71.0,29.28,10.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0,0
709492,201.0,3,0.0,31.0,92.0,29.13,5.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,1
1535781,201.0,3,0.0,28.0,78.0,30.41,10.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0
2145590,201.0,3,0.0,23.0,50.0,30.15,10.0,10.4,0,0,0,0,0,0,0,0,0,0,0,0,0
1080206,201.0,2,0.0,87.0,55.0,29.33,10.0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0
949684,201.0,2,0.0,81.0,74.0,29.93,10.0,8.0,0,0,0,0,1,0,0,0,0,0,0,0,1
981002,241.0,2,0.0,70.0,78.0,29.34,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1,0
